shoal samming )	n	group
shoddy	n/adj	inferior
shoestring	n	shoelace
shoestring tip	n	aglet
shoot	v	germinate
shoot	v	try
shooter	n	archer
shooting star strealer	n	meteor
shooting star strealer faxed-star: resemblance to hair flowing in the breeze	n	comet
shootlore	n	ballistics
shop revehouse	n	bureau
shop talk	n	language and words peculiar to a particular group,sub-culture. ,an in-tongue,in-talk
shopcraft	n	poetry
shoptalk	n	jargon
shore	n	coast
shoredeer	n	amphibian
shorely	adj	littoral
short	adj	brevë
short	adj	brief
short	n	video
short eats	n	a snack, [oe "short" & "eats" from sri lankan english.]
short film	n	video
short for offshortening	n	abbreviation
short for,offshortening	n	abbreviation
short-lived	adj	temporary
short-lived dwimmerly	adj	ephemeral
short-lived,dwimmerly	adj	ephemeral
short-tailed weasel northern weasel	n	ermine
short-tailed weasel,northern weasel	n	ermine
short-timer	n	a prison who has a short time to serve
shortago	adv	recently
shortcoming	n	fault
shortcut	n	bypass
shortcut	v	circumvent
shortend	n	the losing end,the bad end of the deal
shortening	n	abbreviation
shortfall	n	deficit
shortlog	n	minute
shortness	n	scarcity
shorts	n	pant(aloon)s
shortsightedness	n	myopia
shot	n	attempt
shot	n	photograph
shot oe sceāt"corner	n	pole
shot warp	n	missile
shoting	missile	scotung
shoulder	v	accept
shoulder	v	assume
shoulderbone	n	scapula
shoulderhorn	(sousaphone)
shouldershooter	n	rifle
shout	n	cry
shout	v	cry
shove	n/vb	force
shove	v	push
shoves	n	crooks and criminals
show	n	event
show	n	facade
show	n	pretense
show	n	video
show	n/vb	display
show	v	demonstrate
show	v	depict
show	v	designate
show	v	disclose
show	v	exhibit
show	v	present
show	v	prove
show gain/withleam	v	reflect
show of hands	n/vb	vote
show off	n/vb	display
show the way	vb/n	guide (ultimately from germanic language,but thorugh old french)
show up	v	expose
show up tew up	v	appear
show ward to	v	indicate
show-off	n	braggart
show-rooming	n	the practice of visiting showrooms to ascertain prices of goods and products,before buying them on-line.
showdeal	n	example
showdown	n	finale
shower stick	n	umbrella
showing	n	advertisement
showing	n	video
showman showplayer	n	actor(ess)
showman,showplayer	n	actor/actress
showoff	n	example
showstow	n	venue
showy	adj	dramatic
showy	adj	fancy
showy	adj	pompous
showy	adj	pretentious
showy	adj	proud
shredding/shreading	n	pruning
shredling	n	a minute portion,part,portion,nano-bit., shreddings,mote,small bite [oe "scread"]
shrem	v	cause to stumble
shrench	v	cause to stumble,ensnare,deceive
shrewd	adj	astute
shrewd	adj	devious
shrewd mindswotel	adj	perspicacious
shrewdness	n	perspicacity
shride	v	clothe,dress
shrift andetness	n	confession
shrike
shrill swotel	adj	acute
shrill,swotel	adj	acute
shrink	v	abate
shrink	v	decrease
shrink mindhealer	n	psychiatrist
shrink mindlorer	n	psychologist
shrithing	n	motion
shropshire	umb-leaved sundew
shroud	n	a suit of clothes
shroud	n	mantle
shroud	v	envelop
shroud	v	muffle
shroud mithe	v	conceal
shrouded	adj	covert
shroutening	n	scrutiny
shrove tuesday	n	mardi gras
shrub	n	herb
shrubmarsh	n	mangrove
shtick in a story: hoad feature: folklihood moral strength: wilstrength symbol: token	n	character
shtick piece of art/music work of silver: silverling pl:silverlingen	steck	n	piece
shudder	n	tremor
shudder	v	tremble
shudder	v	vibrate
shun	v	avoid
shun	vb/n	escape
shunning	n	ignorance
shunning withfare othshake lose othshoot othrun aturn by rowing: outrow by swimming: outswim atlimp	 outleap span style="background-color:transparent,font-size:95%,"> atfare	vb/n	escape
shunning,withfare,othshake,lose,othshoot,othrun,aturn, atlimp,outleap,atfare	vb/n	escape
shunt	n	anastomosis
shunt	n	bypass
shut	v	close
shut off	v	bar
shut off fang off	v	intercept
shut out	v	bar
shuteye	n	sleep
shutters	n	the eyes
shutting-in	n	the evening., the dusk,nightfall. [oe "shut"]
shy	adj	scarce
shy	adj	timid
shy	v	flinch
shy-turdness	n	constipation.
shyturd	adj	constipated.
sib	n	peace
sib	n	relative(s)
sib	v	reconcile,bring together
sib ilk	n	family
sibbaldia procumben	creeping glow wort
sibbed to	adj	related
siberish
siblair	n	incest
siblay	n	incest
sibling	n	relative(s)
sibred	n	affinity
sibred	n	affinity,relationship
sibsome	adj	peace-loving,friendly
sicilish
sick	n	vomit
sickbergh	n	hospital
sickening	n	nauseous
sickening shandful	adj	abominable
sicker	v	pledge
sickerness sickerhood	n	security
sickhouse	n	building,structure used to care for the sick,injured, hospital,infirmary [neologism,in part inspired by oe lǽcehús "leech-house" (leech=doctor),from sick + house]
sickhouse	n	hospital
sicklebone	n	lunate bone
sickly	adj	infirmed
sickly	adj	pallid
sickness
sickness	n	disease
sickness	n	malady
sickness	n	nausea
sickness driff	n	fever
sickwain crankwain	n	ambulance
side	n	face
side	n	facet
side	n	page
side arm	handgun
side-splitting	adj	humourous
side-stream	n	tributary
sideboard	n	cabinet
sideful	adj	moral
sidekick	n	adjunct
sidekick	n	aid
sidekick steadholder	n	lieutenant
sideless	adj	neutral
sidely	adj	moral
sidely	adj	sober sedate modest discreet, [oe sidlic]
sidely	descrete	sidelic
sidemarking	n	appurtenance
sidepipe	(flute)
sideritis	ironwort
sidesplitting	adj	ridiculous
sidestep	n	bypass
sidestep	v	evade
sidestep	v	to shirk work,responsibility
sidestep,girdle	v	circumvent
sidewalk	n	pavement
sideways	adj	oblique
sie	v	pour
sieve	n	sewer
sieve	n/vb	filter
sievebone	n	ethmoid bone
sifer	adj	pure,clean
siferness	n	purity
sift	n/vb	filter
sift	v	cull
sift	v	investigate
sift through	v	evaluate
siftings	n	cull
sig	n	triumph
sig migoth	n	urine
sight	n	presence
sight	n	view
sight	n	vision
sightcast	adj	televisual
sightcasting	n	television
sightliness	n	beauty
sightly	adj	appealing
sightly	adj	beautiful
sightly crafts	(visual arts)
sightly wlitty	adj	attractive
sightmad.	n	hallucination
sightsee	v	to travel for the purpose of viewing and observing
sightseer fandler	n	tourist
sigmoid flexure	sighelbendnold
sigor	n	victory
sike rindle small water course,gutter small stream: riþ burn	n	rivulet
silebeam	n	architrave
silebeam	n	architrave, [sile 'column,pillar,support' (oe sýl) + beam]
silencer	(see suppressor)
silewharve	n	heliotrope
silicon	14	sindle,sandchark,flintstuff	i-mutation of "sand" + -le,the "carbon" in sand (silicon dioxide),calque (from romish silex: flintstone).
silk stocking	n	capitalist
silk-treewool tree	n	kapok tree
silken	adj	luxe
sill	n	plank
silly laugtherly	adj	ridiculous
silt	n	sediment
silver	n	argent
silver	n	money
silver star athelwhite	n	edelweiss
silver star,athelwhite	n	edelweiss
silver-sucker	n	a clarinet
silver-tongued	adj	eloquent
silverland	n	argentina
silverware	n	cutlery
silverwhite	n	cæsium
simble resistant: bestandy/bestanding	adj	constant
simbleday	n	feast day (religious)
sin,wrongdoing	n	crime
since	conj	because
sinew	n	tendon
sinew concrete n: ader	n	nerve
sinew mousock	n	muscle
sinew sender	n	neurotransmitter
sinewlith	adj / n	nervous(ness)
sinewly n: edginess	adj / n	nervous(ness)
sinewsomeness	adj / n	nervous(ness)
sinewsweet	n	glycogeen
sinewsweet	n	neurose
sinewtwig	n	dendrite
sinewy	n	muscular
sinful	adj	immoral
sinful	adj	sacrilegious
sing loudly vb.	sing loudly	belve	devon
singal	v	continue
singal/single onwherft	adj	constant
singing mouthglee	n	a capella
single stack	one-row,straight stack
single-minded	adj	aimsome
singplay	n	opera
sink	n	basin
sink	v	abase
sink	v	decay
sink	v	humiliate
sink	v	repress
sink fordwine	v	disappear
sink fordwine	v	vanish
sink nether off forbow	v	decline
sink,nether off,forbow	v	decline
sinless	adj	innocent
sinner	n	malefactor
sinosauropteryx	genus sinosauropteryx	midricaskwing	chalken
sint	n	health,soundness,prosperity
sinwash	v	cleanse from sin, absolve [compound of sin + wash]
sirenia	sea cows/seacows
sison amomum	stonewort
sister-in-law	swairsister (cf. german schwägerin)
sit-upons	n	the buttock,rump,derriere,bottom,arse.
sithe	v	dissect
sithen	adv	obsolete word for "since then", after that,afterwards,subsequently [ced (obsolete) oe siþþan,me ſiþen/siþen † this word can be located at the beginning of the manuscript for sir gawain and the green knight in middle english. this is byspled as "siþen þe ſege ⁊ þe aſſaut watz ſeſed at troye".]
sithence forfollowingly	adv	consequently
sithership big: theed/thede	n	society
sithreaden	n	troops (army)
sitline	n	address
sitology	foodlore
sitting	n	session
sitting room	n	lounge
sixmonth	n	semester
sixside	n	hexagon
sizzle,simmer	v	boil
sizzle: simmer	v	boil
skeletal muscle	bonethew
skeleton	n.	boneframe	raymes	devon
skill	n	ability
skill	n	expertise
skill	n	proficiency
skilled	adj	adept
skilled	adj	consummate
skilled	adj	professional
skilled dow	adj	able
skilled to	phr	able to
skillful	adj	adept
skillful	adj	complete
skin	adj	cutaneous
skin	fell,skin
skin	n	covering
skin	n	peel
skin	n	zest
skin	v	peel
skin (excoriate) vb.	skin,flay	flee	essex
skin-house	n	any establishment providing pornographic entertainment
skin-hue	n	complexion
skinflint	n	miser
skinhole thirl	n	pore
skink	v	pour
skinnish	adj	inclined to be thin,skinny
skinroot	n	mandrake
skirt	n	bypass
skirt mireline	n	perimeter
skitter	n	diarrhoea
skiðe	n	physical harm,damage to a person, injury [oe sciethan]
skug. shadow-tail	n	squirrel
skull head-bowl	n	cranium
skullend	n	occipital bone
skullwall	n	parietal bone
skulnut	n	coconut
skunk	family mephitidae	stinkdeer (cf. du. stinkdier),stinkbrock,stink-cat,hencat,addlefox
skyfarer	n	astronaut
skyfoot	n	horizon
skyline skyedge	n	horizon
skyship boss	n	pilot
skysill	n	horizon
skystone	n	lapis lazuli
skytaker	n	astronaut
slack	adj	lax
slack unspan	v	relax
slacken	v	retard
slackened	adj	lax
slacks	n	pant(aloon)s
slag	v	criticise
slake	v	satiate
slake	v	satisfy
slang:	stiff	n	cadaver
slang: kale	n	money
slang: wheels	n	car
slangs: blow	n	cocaine
slant	v	tend
slanted	adj	diagonal
slanted	n	partial
slanting	adj	oblique
slantwrite	n	italic (font)
slap	n	indignity
slap down	v	repress
slash-and-burn	adj	unsympathetic
slaughter	n	holocaust
slaughter	n	massacre
slaughterhouse	n	abattoir
slavish
slay	adj/n	random
slay	v	execute
sleep-giving	adj	soporific
sleepearn	n	dormitory
sleepiness sleepleness	n	lethargy
sleeping	adj	dormant
sleeplessness	n	insomnia
sleepsickness	n	narcolepsy
sleepy	adj	hypnotic
sleepy hollow	n	boondocks
sleepy hollow	n	erstwhile,a part of a cemetery where paupers were burial by the state. ,still hill.
sleepy sleeple	adj	lethargic
sleeveless coatgeography: foreland	n	cape
sleighshoes/sledshoes/shritheshoes/slideshoes	n	ice skates
slesish
sleuth	n	detective
sleuth: very late borrowing into old english from the orrmulum. speer loosesheerwere	n/vb	spy
sleuthcraft	n	espionage
slick	adj	good, first-class, effective. ,attractive,likeable,desirable
slick	n/vb	oil
slick	v	lubricate
slick timewrit	n	magazine
slicker	n	a person who cheats another
slide	n	toboggan
slidehorn	(trombone)
slider	n	toboggan
slight	adj	remote
slight	n	indignity
slight	n	insult
slight	v	dismiss
slight	v	ignore
slight	v	neglect
slight beskimp	v	insult
slighten	v	denigrate
slighting	adj	pejorative
slightly	adv	just
slightly	adv	scarcely
slim	adj	remote
slim	n	cocaine
slime	n	mucus
slimebrick	n	amoeba
slimedeer	n	amoeba
slip	n	error
slip	n	lapse
slip	v	overbalance
slip	vb/n	escape
slip-stick	n	a trombone
slip-up	n	error
slipa viridula	green needlegrass
slipcat	n	civet cat
slippery	adj	lubricated
slipup fake-step	n	faux-pas
slit	n/vb	notch
slit snithe	vb/n	incise(sion)
slithe	cruel,savage	sliðen
slithe	v	injure,wound
slithely	adj	abominable
slithen	adj	cruel
slithenness	n	cruelty
slither	adj	evil,cruel
sloe sloethorn	n	prunus spinosa
slog	v	labo(u)r
sloom	adj	unresponsive
slope	v	descend
sloping	adj	diagonal
sloppy	adj	careless, slovenly, over-sentimental
slops money: feespilling	n	waste
slothful	adj	indolent
slough	n	a patient inappropriately,unfairly unloaded from one hospital to another.
slough	n	prison, jail, incarceration. ,the closing of a show
slough	v	exuviate
slough off	v	peel
slough off	vb/n	reject
sloughed	adj	arrested
slovakish
sloven adj.	draaggletailed,untidy	clammocks	lincolnshire
slovenish
slow,slovenly(person)	n.	lay-about	moozle	lincolnshire
slowfoot	n	a plodding person
slowing	n	retardation
slowness tightness	n	density
slug	n	bullet
sluggish	adj	lethargic
sluggishness	n	lethargy
slum	n	shantytown
slump	v	decline
slur	n	indignity
slur	n	insult
slur over	v	ignore
slur over mar	v	neglect
slurf limbnose	n	trunk
smack	n	flavour
smack	n	taste (sense)
smack	v	perceive
smack	v	taste
smackful	adj	luscious
smackless	adj	tasteless
smacky	adj	luscious
small	adj	brief
small	adj	diminutive
small	adj	remote
small keep wyehouse	n	turret
small-	pfx	micro-
small-	pfx	mini-
small: fellowship	n	society
smallclothes	n	lingerie
smalling	atrophy	smalung
smallpode	n	petticoat
smarmy	adj	unctuous
smart	adj	facetious
smart	n	pain
smart dust kernel wield	n	nano-technology
smart-stairs	n	escalator
smarting	adj	painful
smarts	n	intelligence,wits,brains.
smarts	n	suffering
smarty	n	an upstart, a conceited person, one who tries to be clever,witty
smash	v	waste
smashed	adj	inebriated
smatch	n	flavour
smatch tung	v	taste
smathinkly	in detail	smeaðanclic
smear	n/vb	slander
smear anele	v	anoint
smeckfull,hearthaft,defty	adj	savory
smell	adj	olfactory
smell	n	odour
smell	v	perceive
smell duft	n	aroma
smelly	adj	fetid
smelly	adj	rancid
smelly-bridge	n	area between the anus and the back of the scrotum, the perineum.
smeltcheese	n	fondue
smigh	v	consider think about mediate examine scrutinize, [oe smeagan]
smigh	v	imagine,think upon
smigh	v	ponder
smilt	v	appease,assuage
smirch	v	discredit
smite	v	afflict
smite	v	offend
smite	v	oppress
smite slecg slee	n	beat
smith	n	artificer
smithsyore	n	curriculum vitae
smittel	v	infect
smitter	n	virus
smittle	v	abuse
smock	n	dress
smoke	n	cigarette
smoke and glass	n	hallucination
smoke eater	n	a heavy smoker,one who smokes daily
smoke smokelog	n	cigar
smoke-stick	n	a cigarette
smokeleaf	n	tobacco
smokewrap	n	cigar
smoking irons	n	a revolver.
smoking-skins vb: onspin	vb
smokingleaf	n	tobacco
smolt	adj	mild,peacable,calm
smooth	adj	easy
smooth	adj	limpid
smooth	adj	orderly
smooth	adj	relaxed
smooth er	smeethinnethweft ('smeeth',alternate form of 'smooth' @oe sméðe, see "endoplasmic reticulum")
smooth muscle	smooththew
smoothdeath	n	euthanasia
smoothen	v	ease
smoothie	n	an elegant person,attractive person, sometimes one who is unctious and deceitful.
smoothly	n	naturally
smoothspoken	adj	fluent
smow	v	creep
snag	n	problem
snag	v	catch
snail	n.	snail,landwinkle	crammag,dodman,dodman,hodmedod,conker	anglo-manx,devon,norfolk,wiltshire,yorkshire
snake	n	serpent
snake-whisperer	n	one who adopts a sympathetic view of the needs and desires of the snake., horse-whisper, dog-whisperer,[old english : snake & whisperer, by analogy with 'horse-whisper' a 33-year-old malaysian firefighter who had earned the name the “snake whisperer” died friday,a few days after he was bitten by his pet cobra.]
snakebit	adj	unfortunate
snakehead	n	a smuggler,particularly one from china,who specializes in getting people into another country without going through normal immigration channels, people smuggler [oe snaca & heafod, term may come from the "creative smuggling" routes that snake from country to country before entering the target nation.]
snakehead	n	headman in the people smuggling rackets
snare	v	catch
snare drum
snarl	v	catch
snarled	adj	complex
snarled forthstridden	adj	advanced
snarled,forthstridden	adj	advanced
snead	n	piece
sneaky filch violent bereave	v	rob (though it first came from french the word is germanic,from frankish "robon" )
sneaky filching violent reaving	n	robbery
sneering	adj	cynical
snell	adj	active
snell	adj	active,rapid
snell	n	dynamic
snew	v	hasten,go
snip wordling grammar	n	particle
snippet	n	excerpt
snitcher	n	informant
snite	v	to clear,pick one's nose
snithe	v	amputate
snithe	v	cut
snithe	v	excise
snithe	v	lacerate
snithe bedrive	v	operate
snithing military/police: undertaking	n	operation
snitter	adj	prudent
snittercraft	n	prudence
snitterness	n	prudence
sniveling	adj	obsequious
snoffy	n	nausea
snooker beswike	v	deceive
snor	n	moustache
snot	n	mucus
snotor	adj	clever,prudent,intelligent
snotorship	n	reason,reasonableness
snotty,,worthless	adj	vain
snow	n	cocaine
snow leopard	panthera uncia	snowspotlee
snowball	n/vb	balloon
snowball	v	increase
snowbird	n	a cocaine addict. ,a grey nomad,a silver nomad, a coffin dodger.
snowdwell	n	yeti
snowfall	n	precipitation
snowkuggle	n	snow globe/snowglobe
snowslide bergfall	n	avalanche
snowstorm	n	blizzard
snowy	adj	blond (germanic)
snub	v	dismiss
snuff	n	cocaine
snuff out	v	repress
snug	queem frover -ly/-some	adj	comfortable
so	adj/adv	very
so	adv	affirmative
so-so-ish	adj	indifferent,passable,of indifferent quality,performance, mediocrity [oe: "so-so": fair & "ish" - inclined.]
soak	v	macerate
soak	v	saturate
soak up	v	absorb
soap	n	flattery,insincere talk,softsoap,soft stuff,blarney
soapbox	n	an informal platform at a street corner,park. "a soapboxer" : an agitator,a speaker who tries to arouse people against the established order
soapbox	v	to speak from such a platform, to speak radically, to agitate,inflame
soapbox flatstand	n	platform
soapbox mootstow	n	forum
sob	v	cry
sob vb.	weep breathlessly	keb	lincolnshire
society	v	admit
sociology	fellowshiplore
sodium	11	brine ore,saltstuff	found in salt
soft	adj	comfortable
soft	adj	gentle
soft	adj	voiced
soft apple	n	avocado
soft heel	n	a detective
soft lithe	adj	genial
soft point	soft nose,soft tip
soft soap	n	flattery,insincere talk,blarney, bribe.
soft-soap	v	cajole
soften	v	mitigate
softhead	n	a foolish person
softship	n	ease and comfort in general
solanum dulcamara	bittersweet
solar system	starly (or sunly) neighborhood,sunhood
solidago virga-aurea	goldenrod
solidus	dole slash (or just slash),stroke (of longstanding use in uk english)
solmonth	n	february
solmonth	n	june
solo/duet/etc.	onesome,twosome,aso
solsequium kalendra	rodewort
solve vb.	find answer to,work out	hammer out	essex
solvency	strength of weight
some-	pfx	hemi-
someday	adv	ultimately
somerset	cheddar pink
sometime	adv	ultimately
sometimes	adj/adv	intermittent(ly)
son-in-law	oathom(@oe aþum,cf. german eidam)
sonchus asper	prickly sowthistle
song	n	music
song	n	ode
song barrow	n	karaoke
songbox	n	jukebox
songcraft	n	music
songly	adj/n	musical
songplay	(opera)
songwright swinsmith	n	musician
soom	n	agreement
soom	n	agreement, [old english "som",meaning agreement,somewhat linked to "seem"]
sooner,later	adv	ultimately
soot	n	a black carbonaceous substance,deposit consisting of fire particles formed by the combustion of coal,wood,oil,other fuels, coom,smut [oe sot]
soot coalmote	n	carbon
soot-dew	n	a black fulginous grime coating plants and buildings., coom,smut [oe sot and "dew"]
sooth	adj	actual
sooth	n	true, fact,legitimacy,reality [oed (archaic) proto-germanic ᛉᚨᚾᚦᚨᛇ (sanþaz),oe ſoþlic/sōþlīċ & ſoþlice/sōþlīċe (sōþ +‎ -līċ) ,me ſooþ,sooþ. cognates with old saxon sōð,old norse sannr (ᛌᛆᚿᛧ/ᛋᛅᚾᛦ) and saðr (ᛌᛆᚦᛧ/ᛋᛅᚦᛦ,gothic 𐍃𐌿𐌽𐌾𐌹𐍃]
sooth	n	truth
sooth	v	ease
sooth echtly	adv	really
soothe	n	relieve
soothe	v	appease
soothe	v	calm
soothe	v	console
soothe	v	palliate
soothe	v	quieten
soothe bestill	v	silence
soother	n	pacifier
soothfast	adj	true,sincere
soothfulness	n	comfort
soothing milding	adj	lenitive
soothing smolt	adj	gentle
soothly	adj/adv	very
soothly	adv	actually
soothly	adv	certainly
soothly	adv	in truth, in sooth,verily,truly,legitimately [same as sooth]
soothly	adv	verily
soothly so be it	interj	amen
soothness	n	certainty
soothness workliness/worklihood	n	reality
soothsay	v	predict
soothsay	v	prophesy
soothsayer	n	prophet
soothsaying	n	prediction
soothsaying	n	prophesy
soothtake	n	perception
sooty	adj	fuliginous
sop	v	saturate
sophology	wisdomlore
sorbus aucuparia	furg ash tree
sore	adj	angry, annoyed
sore	adj	painful
sore	adj	ulcer
sore	adj/adv	very
sorehead	n	a complaining person
sorely	adj/adv	very
soreness	n	inflammation
soreness	n	pain
sororicide	sisterslaughter
sorrow	n	anguish
sorrow	n	contrition
sorrow	n	grief
sorrow	n	misery
sorrow	n	pain
sorrow	n	suffering
sorrow	v	grieve
sorrowful	adj	melancholy
sorrowleath	(n)	lament	sorgleoð
sorrowly	miserable	sorglic
sorroword	n	apology
sorry rueword	n	apology
sorthe	v	violate
sot	n	alcoholic
soteriology	halelore
sotship	n	folly
sough	n	sound
sough	n.	sough	dolours(expressive of the moaning of the wind when blowing up the rain)	kent
soughtier	n	addict
soughty	adj	addicted
soul	n	human
soul	n	nature
soul	n	person
soul scot	n	a due paid on behalf of a deceased person to the church of the parish to which he belonged, mortuary, death duty, deadhouse [oe sawol,"soul" & scet,"a payment"]
soul thief	n	lucifer,old sooty,and all the false prophets who seek to rob others of their soul and spirit, satan,shuck [oe sawol,"soul" & thief,"a robber"]
soul whisperer	n	one who cares for the soul and the eternal life of others., clergy (collectively), proselytiser. [oe sawol,"soul" & whisperer,"a carer"]
soulend	n	animal
soulish	adj	psychic
soulkith	n	psychiatry
soulkithing	adj	psychedelic
soulkithler	n	psychiatrist
soulless	adj	callous
soulopening	(psychedelic)
soulopening	adj	psychedelic
soulsman	n	psychic
sound	adj	entire
sound	adj	genuine
sound	adj	responsible
sound	adj	robust
sound	adj	safe
sound	adj	valid
sound	sway
soundly	adv/phr	essentially
soundness	n	safety
sour	adj	petulant
sour	adj	worthless,(an investment), unwise
sour	n/adj	acid
sour	v	oxidize
sourapple	n	citroen
sourapple	n	lemon
sourcole	n	sauerkraut
sourghost	n	acetone
sourkale	n	sauerkraut
sourleaf	n	sorrel
sousaphone	shoulderhorn
south end south hern	n	antarctica
south hern	n	azimuth
south jutish
south slavish
southend	n	antarctic
southern lights	n	aurora australis
sovereign	overking(nb. att'd),uppermost head
sovereignty	headship,standaloneness,standalone headship(distinguish from supremacy)
sow	n	porcine
sow up	vb phr	accomplish
sowhat	adj	just about
sowing field	n	plantation
space: penpedestrian zone: walkway	n	precinct
span	n	generation
span	v	extend for
spanish
spar	v	to wrangle,debate
spare	adj	extra
spare berg	adj	reserve
spare nere redd berg/barrow hain	v	save
spare orefast/arfast	v	show mercy
spare time	n	leisure
sparefulness	n	prudence
spareless unbridled	adj	prodigal
sparer healand halend	n	saviour
sparing	adj	scarce
spark rope	n	power line
sparkdeath	n	electrocution
sparkflow	n	electricity
sparkharpfiddle	(electric guitar)
sparkkeyboard	(electronic keyboard)
sparkle	v	scintillate
sparkler	n	a diamond ring, diamonds, precious gems in general
sparkling	adj	exuberant
sparkling	n	electron
sparklingly	(electronic)
sparklingly	adj	electronic
sparklodestonedom	n	electromagnetism
sparklodestonely	adj	electromagnetic
sparkman	n	robot
sparkmote amberling	n	electron
sparkmote,amberling	n	electron
sparkmotely	adj	electronic
sparksmith	n	electrician
sparkthrall	n	robot
sparkwork glarum thundery stream-	adj	electric
sparkwork,glarum,thundery,stream	adj	electric
sparkworkcraftly	adj	electro-mechanical
sparkworkish	adj	electronic
sparrow
sparrow	n	an undersized person
sparrowgrass	n	asparagus
sparstone	gypsum	spærstan
spawn	n	fruit
speachdeals	parts of speach
speachsteadlore	phonetics
speak	v	brief
speak	v	converse
speak	v	discourse
speak craftspeech	n	jargon
speak of	v	mention
speak out/ outspeak	v	pronounce
speak rearding	n	discourse
speak,rearding	n	discourse
speakle	adj	grandiloquent
spear	v	pierce
spear-phishing	n	a targeted attempt to steal sensitive information such as account credentials,financial information from a specific victim,often for malicious reasons. this is achieved by acquiring personal details on the victim such as their friends,hometown,employer,locations they frequent,and what they have recently bought online. the attackers then disguise themselves as a trustworthy friend,entity to acquire sensitive information,typically through email,other online messaging. this is the most successful form of acquiring confidential information on the internet. spear-phishing can easily be confused with phishing because they are both online attacks on users that aim to acquire confidential information. phishing is a broader term for any attempt to trick victims into sharing sensitive information such as passwords,usernames,and credit card details for malicious reasons. the attackers often disguise themselves as a trustworthy entity and make contact with their target via email,social media,phone calls (often called “vishing” for voice-phishing),and even text messages (often called “smishing” for sms-phishing). unlike spear-phishing attacks,phishing attacks are not personalized to their victims,and are usually sent to masses of people at the same time. t
spearhead sway	v	command
species	art*
species	kin
species	kin,art*
speck lind	n	lipid
speckmark	n	detail
speckseer	n	microscope
spectre	ghost
speech	n	language
speech-tokens errandwrit	n	letter
speech-weed	n	slang,cant,jargon.
speechcraft	n	grammar
speechcraft	n	rhetoric
speechlerer
speechless	adj	mute
speechlore	n	linguistics
speechlorer	n	linguist
speechly	adj	linguistic
speechwhit	n/vb	phone
speechwritlore
speechwritlorish
speed	n	haste
speed	vb/n	pace
speed runledge	n	rate
speed up	v	accelerate
speeding up yareness	n	acceleration
speeding up,yareness	n	acceleration
speedy	adj	expeditious
speedy	adj	rapid
speeriand	n	investigator
speering	n	investigation
speering forshing forshening pg faurskon legwork underseek	n	research
speerlining	n	phalanx
spelk	n	a surgical splint, a splinter,chip,a small strip of wood, a thatching rod, support,slip of wood,cleft off [archaism,from oe spelc]
spell	n	charm
spell	n	enchantment
spell	n	period
spell	n	to relieve by turn, to take a turn at work, a rest, a short period, a short distance, an abnormal physical,mental condition.
spell out	v	announce
spell out	v	declare
spell out	v	explain
spell-wire	n	telegraph
spelland	n	vicar
spellbind	v	enchant
spellbind	v	entrance
spellbind	v	fascinate
spellbind	v	hypnotise
spellbinding	adj	exciting
spellbinding	n	hypnosis
spellbinding sleep soothing	adj	hypnotic
spellboder	n	messenger,ambassador
spellbound	adj	fascinated
speller	n	vicar
spellwrit	n	essay
spellwrit	n	formula
spend	v	consume
spent	adj	bankrupt
spergularia campestris	sand spurry
sperm whale	physeter macrocephalus	potwhale (cf. nhg pottwal, du. potvis)
spew	n	vomit
spew	v	vomit
sphenodontia	nose othexen (cf. persian بینی‌سران)
spick back meat	n	bacon
spider monkey	genus ateles	spiderape
spild	n	annihilation
spild	v	ruin,waste,destroy
spill	v	to talk,tell,reveal secrets . "to spill the beans." is to divulge a secret and spoil the plan,undertaking.
spill	v	unveil
spilth	n	refuse
spin umbwerve	v	revolve
spin werve	v	rotate
spincooker	n	rotisserie
spindle	n	the penis
spindleshanks	n	a tall,slender person
spineless	adj	lacking in courage and will power
spineless	adj	obsequious
spinning-vanesthyrl	n	helicopter
spinosaurus	genus spinosaurus	sailask, backboneask (calque)	chalken
spinse	v	to live as a spinster (temporarily),of married woman,one soon to be married, [backformation of 'spinster']
spiral: starswirl	n	galaxy
spirit	ghost
spit	n	peninsula
spit	n	saliva
spit	v	expectorate
spitfire	n	a sharp-tongued woman
splashy	adj	dramatic
spleen	milt (att'd arch. @oe milte,cf. nhg milz)
split	n	dissolution
split	n	divide
split	n	fissure
split	v	divide
split	v	part
split	v	separate
split off offsplit	v	secede
split shedding	n	separation
splitlike cleavemindy	adj	schizoid
splitmindness	n	schizophrenia
splitmoss	n	bacteria
splitting	n	division
splitting	n	separation
splitting off offsplitting	n	secession
splittle	n	logarithm
spoke	n	radius
spoken	adj	verbal
spoken mouthly	adj	oral
spokesman atstandand aspellend	n	representative
spongy	adj	bibulous
spoonbill
spoonfed	adj	pampered,babied,cosseted
sporfixed	adj	geostationary
sporroad	n	railroad
spot	n	location
spot	n	place
spot-on	n/adj	fine
spot-on swotel narrowcore	adj	accurate
spotless	adj	orderly
spotless	n	pristine
spotlight	v	focus
spotlight place for event/function: mid	n/vb	centre/center
spowful	adj	successful
spowing	n	success
sprack	adj	active
spread	adj	communicate
spread	n	a banquet,feast,dinner (on a large spread)
spread	n	distance
spread	n	expanse
spread	n	feast
spread	n/vb	balloon
spread	v	convey
spread	v	disperse
spread	v	distribute
spread	v	expand
spread	v	scatter
spread	v	transmit
spread bewharve wharve	v	apply
spread brittening	n	distribution
